order_month,customer_state,product_category_name,payment_type,cuboid_level,support_count,order_count,total_sales,avg_review_score,avg_delivery_days
2018-03,ALL,eletrodomesticos,credit_card,3,60,57,9811.779999999999,3.8833333333333333,9.25
2018-04,ALL,casa_construcao,credit_card,3,60,48,9076.589999999997,3.85,6.35
2017-11,MG,esporte_lazer,ALL,3,60,53,8693.96,4.266666666666667,8.4
2017-12,ALL,brinquedos,boleto,3,60,58,8478.57,3.6333333333333333,12.466666666666667
2017-12,SP,bebes,ALL,3,60,52,8299.73,3.8666666666666667,6.083333333333333
ALL,RS,fashion_bolsas_e_acessorios,credit_card,3,60,56,7729.009999999999,4.233333333333333,12.05
2018-05,MG,esporte_lazer,ALL,3,60,55,7644.119999999999,4.183333333333334,9.583333333333334
2018-07,RJ,utilidades_domesticas,ALL,3,60,52,7280.9400000000005,4.45,5.983333333333333
2018-07,RJ,esporte_lazer,ALL,3,60,47,7035.969999999999,4.2,7.083333333333333
ALL,RJ,bebes,boleto,3,60,57,6467.429999999999,3.7666666666666666,11.583333333333334
2016-10,ALL,moveis_decoracao,credit_card,3,60,40,6426.100000000001,3.6666666666666665,6.016666666666667
2017-11,SP,consoles_games,ALL,3,60,54,6395.340000000001,4.216666666666667,6.45
2017-03,ALL,utilidades_domesticas,boleto,3,60,47,4809.3,4.166666666666667,10.216666666666667
ALL,PR,telefonia,boleto,3,60,50,2845.07,4.066666666666666,9.783333333333333
2017-10,ALL,unknown,credit_card,3,59,53,18196.68,4.0508474576271185,6.1525423728813555
2018-05,SP,construcao_ferramentas_construcao,ALL,3,59,42,11499.130000000001,4.52542372881356,5.0
2017-05,ALL,esporte_lazer,boleto,3,59,53,8416.689999999999,3.8813559322033897,11.847457627118644
2017-08,ALL,ferramentas_jardim,boleto,3,59,49,7693.259999999998,4.4576271186440675,7.135593220338983
ALL,PR,unknown,credit_card,3,59,53,7398.089999999998,4.016949152542373,8.322033898305085
ALL,RJ,casa_construcao,credit_card,3,59,43,7364.990000000001,3.9152542372881354,12.305084745762711
2018-02,MS,ALL,credit_card,3,59,50,7298.249999999999,3.6610169491525424,16.93220338983051
ALL,RS,automotivo,boleto,3,59,54,7261.490000000002,4.288135593220339,11.94915254237288
2018-05,SP,fashion_bolsas_e_acessorios,ALL,3,59,49,7238.010000000001,4.491525423728813,4.4576271186440675
2018-03,BA,ALL,boleto,3,59,48,7039.599999999999,3.406779661016949,16.71186440677966
2018-03,RS,informatica_acessorios,ALL,3,59,46,6618.31,3.542372881355932,16.508474576271187
2017-07,ALL,papelaria,credit_card,3,59,54,6439.849999999999,3.983050847457627,6.898305084745763
ALL,SC,fashion_bolsas_e_acessorios,credit_card,3,59,56,6107.430000000001,4.084745762711864,11.135593220338983
2017-04,RJ,cama_mesa_banho,ALL,3,59,37,5815.470000000001,4.11864406779661,10.76271186440678
2017-09,ALL,unknown,credit_card,3,59,51,5728.029999999999,3.7966101694915255,8.203389830508474
2017-03,MG,moveis_decoracao,ALL,3,59,37,4922.63,3.9322033898305087,7.864406779661017
2017-07,ALL,fashion_bolsas_e_acessorios,credit_card,3,59,54,4858.850000000001,4.288135593220339,7.033898305084746
ALL,AL,beleza_saude,credit_card,3,58,56,13907.640000000001,3.6551724137931036,23.53448275862069
ALL,SP,instrumentos_musicais,boleto,3,58,53,13848.91,4.206896551724138,5.913793103448276
2017-11,MG,informatica_acessorios,ALL,3,58,53,12131.27,3.8620689655172415,9.310344827586206
2017-07,RJ,informatica_acessorios,ALL,3,58,49,11953.48,4.241379310344827,9.155172413793103
2018-06,MT,ALL,credit_card,3,58,47,11267.619999999999,4.0344827586206895,11.689655172413794
ALL,PA,moveis_decoracao,credit_card,3,58,44,9533.060000000001,3.3793103448275863,18.20689655172414
2018-06,ALL,casa_construcao,credit_card,3,58,49,9265.94,4.413793103448276,6.0
2017-07,RJ,ALL,voucher,3,58,31,9228.630000000001,4.327586206896552,7.948275862068965
2017-09,ALL,relogios_presentes,boleto,3,58,57,8770.09,4.310344827586207,7.086206896551724
2017-12,RJ,beleza_saude,ALL,3,58,47,8643.18,3.7758620689655173,10.689655172413794
2018-08,SP,ferramentas_jardim,ALL,3,58,49,8193.449999999999,4.224137931034483,3.689655172413793
2017-03,ALL,informatica_acessorios,boleto,3,58,47,8152.42,3.5517241379310347,11.206896551724139
2017-08,ALL,malas_acessorios,credit_card,3,58,52,7732.3099999999995,4.413793103448276,9.068965517241379
2018-03,ALL,automotivo,boleto,3,58,57,7689.02,3.9482758620689653,13.741379310344827
ALL,PA,telefonia,credit_card,3,58,53,7226.67,3.3275862068965516,18.96551724137931
2017-10,ALL,cama_mesa_banho,voucher,3,58,26,7166.36,3.689655172413793,7.5
ALL,GO,brinquedos,credit_card,3,58,55,6665.96,4.258620689655173,11.258620689655173
ALL,DF,beleza_saude,boleto,3,58,50,6596.76,4.172413793103448,8.741379310344827
ALL,MT,moveis_decoracao,credit_card,3,58,40,6321.03,3.7758620689655173,13.568965517241379
2017-03,MG,cama_mesa_banho,ALL,3,58,38,5929.650000000001,3.5172413793103448,7.655172413793103
2018-01,SP,ALL,debit_card,3,58,51,5026.18,4.5344827586206895,5.172413793103448
ALL,RS,cama_mesa_banho,voucher,3,58,25,4929.21,2.9655172413793105,13.517241379310345
2018-01,SP,fashion_bolsas_e_acessorios,ALL,3,58,48,3342.0000000000005,4.586206896551724,3.4827586206896552
ALL,SP,eletroportateis,boleto,3,57,55,16492.69,4.456140350877193,5.017543859649122
2017-05,ALL,beleza_saude,boleto,3,57,54,12803.740000000002,3.824561403508772,8.157894736842104
2018-04,MT,ALL,credit_card,3,57,53,12226.929999999998,4.473684210526316,14.824561403508772
2018-04,SP,eletrodomesticos,ALL,3,57,52,11432.779999999999,4.385964912280702,2.8596491228070176
2018-05,SP,cool_stuff,ALL,3,57,56,10662.36,4.385964912280702,4.859649122807017
ALL,PE,brinquedos,credit_card,3,57,51,10295.87,4.052631578947368,13.24561403508772
2018-04,SP,moveis_escritorio,ALL,3,57,43,9727.699999999999,3.8596491228070176,3.2280701754385963
ALL,DF,bebes,credit_card,3,57,54,8964.97,3.807017543859649,9.596491228070175
2018-06,ALL,automotivo,boleto,3,57,56,8287.56,4.543859649122807,6.491228070175438
2018-06,RS,cama_mesa_banho,ALL,3,57,39,8200.400000000001,4.491228070175438,8.859649122807017
2017-03,DF,ALL,credit_card,3,57,44,8131.220000000001,4.368421052631579,8.052631578947368
2018-05,PR,ALL,boleto,3,57,51,7902.51,4.140350877192983,9.982456140350877
ALL,BA,moveis_decoracao,boleto,3,57,48,7299.96,3.8947368421052633,15.087719298245615
2017-09,SP,telefonia,ALL,3,57,54,7281.66,4.543859649122807,4.9298245614035086
2018-02,PR,informatica_acessorios,ALL,3,57,45,7144.58,3.7719298245614037,7.824561403508772
ALL,PE,utilidades_domesticas,credit_card,3,57,48,7012.71,4.298245614035087,12.508771929824562
2018-05,SC,ALL,boleto,3,57,45,6485.3,4.315789473684211,10.526315789473685
ALL,RJ,papelaria,boleto,3,57,45,6166.44,3.4210526315789473,14.701754385964913
2017-07,SP,automotivo,ALL,3,57,44,6116.19,4.421052631578948,4.052631578947368
2018-07,ALL,fashion_bolsas_e_acessorios,credit_card,3,57,57,6004.500000000001,4.56140350877193,5.245614035087719
2017-03,ALL,cama_mesa_banho,boleto,3,57,48,5693.55,4.385964912280702,6.824561403508772
2017-03,RJ,moveis_decoracao,ALL,3,57,39,5402.4400000000005,3.8596491228070176,6.964912280701754
ALL,SP,papelaria,voucher,3,57,34,4754.179999999999,3.543859649122807,4.56140350877193
2017-11,ALL,cama_mesa_banho,voucher,3,57,32,4507.3099999999995,4.105263157894737,6.017543859649122
2017-12,SP,fashion_bolsas_e_acessorios,ALL,3,57,51,3888.6,3.9649122807017543,4.894736842105263
ALL,PA,relogios_presentes,credit_card,3,56,53,21583.870000000003,4.0,19.232142857142858
2017-06,SP,automotivo,ALL,3,56,50,19159.94,3.6964285714285716,5.607142857142857
ALL,ES,cool_stuff,credit_card,3,56,53,10877.4,4.446428571428571,12.625
2017-04,SP,informatica_acessorios,ALL,3,56,50,9606.27,3.6785714285714284,8.446428571428571
ALL,MS,esporte_lazer,credit_card,3,56,45,8796.04,3.9464285714285716,12.267857142857142
2018-01,MG,utilidades_domesticas,ALL,3,56,41,7512.629999999999,4.160714285714286,7.625
2018-08,MG,informatica_acessorios,ALL,3,56,51,7362.34,4.339285714285714,4.696428571428571
2017-10,ALL,pet_shop,credit_card,3,56,46,7349.26,3.9285714285714284,7.196428571428571
2017-06,PR,ALL,boleto,3,56,46,6764.460000000001,3.857142857142857,7.125
ALL,MT,cama_mesa_banho,credit_card,3,56,41,6677.610000000001,4.071428571428571,14.071428571428571
2017-10,SC,ALL,boleto,3,56,49,6462.0599999999995,4.053571428571429,9.5
2017-12,MG,informatica_acessorios,ALL,3,56,45,6376.67,4.142857142857143,10.214285714285714
ALL,MG,papelaria,boleto,3,56,48,5739.74,4.375,7.589285714285714
2017-09,ALL,papelaria,credit_card,3,56,53,5387.66,4.089285714285714,9.482142857142858
2017-08,ALL,papelaria,credit_card,3,56,53,5335.03,4.553571428571429,7.017857142857143
2017-02,ALL,moveis_decoracao,boleto,3,56,46,5219.3,3.9107142857142856,10.25
ALL,SP,livros_interesse_geral,boleto,3,56,53,4963.75,4.321428571428571,4.982142857142857
2017-07,ALL,utilidades_domesticas,boleto,3,56,48,4963.73,4.571428571428571,5.892857142857143
2018-03,MG,utilidades_domesticas,ALL,3,56,43,4591.14,3.6785714285714284,11.232142857142858
ALL,SP,moveis_decoracao,debit_card,3,56,38,3706.1800000000003,3.9107142857142856,4.303571428571429
2017-03,SP,telefonia,ALL,3,56,51,3552.04,4.125,5.107142857142857
2018-03,MG,relogios_presentes,ALL,3,55,52,10495.470000000001,4.0181818181818185,14.690909090909091
2017-11,MG,relogios_presentes,ALL,3,55,45,9342.429999999998,4.254545454545455,8.763636363636364
2017-05,PE,ALL,credit_card,3,55,48,9168.000000000002,3.9272727272727272,11.945454545454545
2017-05,ALL,pet_shop,credit_card,3,55,48,8921.31,4.418181818181818,8.145454545454545
2018-01,ALL,moveis_escritorio,boleto,3,55,37,8704.0,3.2181818181818183,14.218181818181819
ALL,CE,brinquedos,credit_card,3,55,52,8694.76,4.072727272727272,16.545454545454547
2017-12,MG,beleza_saude,ALL,3,55,52,8552.87,4.036363636363636,10.054545454545455
2017-07,ALL,malas_acessorios,credit_card,3,55,54,8047.02,4.381818181818182,10.963636363636363
2017-09,RJ,moveis_decoracao,ALL,3,55,48,7001.130000000001,3.8727272727272726,11.418181818181818
2018-08,RJ,esporte_lazer,ALL,3,55,50,6942.369999999999,4.3090909090909095,6.1454545454545455
2018-06,ALL,eletrodomesticos,credit_card,3,55,53,6638.76,4.254545454545455,6.454545454545454
2017-05,ALL,eletronicos,credit_card,3,55,49,6628.02,3.7454545454545456,8.163636363636364
2017-11,RJ,utilidades_domesticas,ALL,3,55,44,6454.670000000002,3.690909090909091,12.363636363636363
2018-03,RJ,utilidades_domesticas,ALL,3,55,42,6401.9800000000005,3.327272727272727,15.690909090909091
ALL,BA,pet_shop,credit_card,3,55,46,6400.02,4.0181818181818185,13.218181818181819
2017-11,RS,cama_mesa_banho,ALL,3,55,49,6160.42,3.2545454545454544,16.30909090909091
2017-08,SC,ALL,boleto,3,55,48,5828.890000000001,4.1454545454545455,9.072727272727272
2017-10,SP,consoles_games,ALL,3,55,49,5336.240000000001,3.909090909090909,4.654545454545454
2018-08,ALL,eletrodomesticos,credit_card,3,55,53,5200.41,4.090909090909091,6.2
2017-11,MG,telefonia,ALL,3,55,52,4869.800000000001,4.109090909090909,8.2
2018-04,SP,fashion_bolsas_e_acessorios,ALL,3,55,46,4638.549999999999,4.454545454545454,3.581818181818182
2017-04,SP,telefonia,ALL,3,55,52,4317.2699999999995,4.2727272727272725,7.454545454545454
2017-10,ALL,telefonia,boleto,3,55,49,4019.44,3.8,7.781818181818182
2017-10,SP,fashion_bolsas_e_acessorios,ALL,3,55,41,3560.9100000000003,4.181818181818182,2.9272727272727272
2017-12,ALL,eletronicos,boleto,3,55,48,3282.5700000000006,3.727272727272727,12.545454545454545
ALL,MG,eletroportateis,credit_card,3,54,51,16832.360000000004,3.888888888888889,7.925925925925926
ALL,SP,construcao_ferramentas_seguranca,credit_card,3,54,46,13001.080000000002,4.166666666666667,3.5
ALL,MS,beleza_saude,credit_card,3,54,45,12507.580000000002,4.203703703703703,12.277777777777779
ALL,RJ,esporte_lazer,voucher,3,54,28,11085.390000000001,3.9444444444444446,12.203703703703704
2017-12,RJ,relogios_presentes,ALL,3,54,51,10819.429999999998,3.1666666666666665,16.22222222222222
2018-03,ALL,construcao_ferramentas_construcao,credit_card,3,54,41,10633.27,3.3518518518518516,10.222222222222221
2017-05,CE,ALL,credit_card,3,54,48,10556.480000000003,4.277777777777778,12.481481481481481
2017-10,ALL,relogios_presentes,boleto,3,54,48,9746.08,3.611111111111111,7.425925925925926
ALL,RS,brinquedos,boleto,3,54,51,9463.320000000002,3.8333333333333335,12.907407407407407
2017-09,ALL,moveis_escritorio,credit_card,3,54,27,9321.920000000002,3.925925925925926,8.0
2017-10,RJ,informatica_acessorios,ALL,3,54,42,8864.859999999999,4.277777777777778,7.796296296296297
2018-02,PA,ALL,credit_card,3,54,41,8641.070000000002,3.8703703703703702,28.074074074074073
2017-06,ALL,beleza_saude,boleto,3,54,48,8487.539999999999,4.185185185185185,8.185185185185185
ALL,RS,bebes,boleto,3,54,52,8155.580000000002,4.12962962962963,10.074074074074074
2017-05,DF,ALL,credit_card,3,54,48,7767.680000000001,4.444444444444445,8.777777777777779
2018-06,MG,esporte_lazer,ALL,3,54,47,7343.639999999998,4.314814814814815,5.2407407407407405
2018-02,ALL,relogios_presentes,boleto,3,54,44,7124.37,3.0185185185185186,12.907407407407407
2017-03,ALL,unknown,credit_card,3,54,47,7093.280000000001,4.185185185185185,8.407407407407407
2018-01,ALL,ferramentas_jardim,boleto,3,54,46,6661.500000000001,4.166666666666667,11.203703703703704
2017-05,RS,ALL,boleto,3,54,50,6506.2300000000005,4.148148148148148,7.666666666666667
2017-08,RJ,ferramentas_jardim,ALL,3,54,35,6494.710000000001,4.166666666666667,8.574074074074074
2017-04,ALL,unknown,credit_card,3,54,47,6433.210000000002,4.148148148148148,9.962962962962964
2018-02,ALL,automotivo,boleto,3,54,51,6339.060000000001,3.537037037037037,14.74074074074074
2018-06,SC,ALL,boleto,3,54,39,6213.069999999998,4.277777777777778,7.444444444444445
ALL,PR,ferramentas_jardim,boleto,3,54,48,6148.749999999999,4.333333333333333,8.833333333333334
2018-07,SC,ALL,boleto,3,54,43,6146.729999999999,4.296296296296297,5.7407407407407405
2017-06,ALL,unknown,credit_card,3,54,45,4810.619999999999,3.7962962962962963,6.203703703703703
2017-06,SP,telefonia,ALL,3,54,52,3103.85,4.018518518518518,3.3703703703703702
ALL,MT,relogios_presentes,credit_card,3,53,51,15576.72,4.169811320754717,13.245283018867925
2017-05,ALL,malas_acessorios,credit_card,3,53,49,12452.959999999997,4.0754716981132075,7.0754716981132075
2017-06,SP,relogios_presentes,ALL,3,53,48,12406.500000000002,4.188679245283019,4.735849056603773
2017-10,ALL,cool_stuff,boleto,3,53,52,11407.02,4.320754716981132,8.30188679245283
ALL,RJ,casa_conforto,credit_card,3,53,48,8140.87,4.018867924528302,12.830188679245284
2017-06,GO,ALL,credit_card,3,53,46,8042.95,4.056603773584905,11.79245283018868
2017-12,ALL,cool_stuff,boleto,3,53,46,8032.5599999999995,4.0,9.641509433962264
ALL,MT,esporte_lazer,credit_card,3,53,47,7962.43,3.9245283018867925,15.452830188679245
2018-05,SP,casa_construcao,ALL,3,53,32,7717.65,4.2075471698113205,3.3207547169811322
2018-06,MG,informatica_acessorios,ALL,3,53,44,7429.570000000001,4.150943396226415,4.90566037735849
2017-02,RJ,ALL,boleto,3,53,45,7404.780000000001,4.377358490566038,9.264150943396226
2018-07,MG,cama_mesa_banho,ALL,3,53,46,7364.56,3.8867924528301887,5.566037735849057
2018-06,RJ,informatica_acessorios,ALL,3,53,41,7296.7300000000005,4.2075471698113205,6.547169811320755
2018-07,ALL,casa_construcao,credit_card,3,53,48,7175.52,4.283018867924528,6.867924528301887
2018-04,RJ,automotivo,ALL,3,53,46,7119.519999999999,4.132075471698113,9.132075471698114
2018-08,RJ,moveis_decoracao,ALL,3,53,38,6773.24,4.188679245283019,6.943396226415095
ALL,BA,papelaria,credit_card,3,53,52,6728.920000000001,3.849056603773585,17.88679245283019
2018-01,RJ,papelaria,ALL,3,53,46,6534.099999999999,3.6226415094339623,16.0
2017-07,ALL,cama_mesa_banho,voucher,3,53,23,6434.8600000000015,3.8867924528301887,6.490566037735849
2018-03,PR,cama_mesa_banho,ALL,3,53,41,6388.320000000001,3.339622641509434,13.169811320754716
2017-05,ALL,papelaria,credit_card,3,53,51,6109.7,4.188679245283019,7.811320754716981
ALL,MS,cama_mesa_banho,credit_card,3,53,43,6047.03,4.132075471698113,12.660377358490566
2018-02,SC,informatica_acessorios,ALL,3,53,39,5511.309999999999,3.2264150943396226,18.58490566037736
2018-02,SC,ALL,boleto,3,53,45,5500.939999999999,3.358490566037736,14.90566037735849
2017-11,RJ,ALL,voucher,3,53,35,5348.490000000001,3.509433962264151,12.452830188679245
2017-03,RJ,cama_mesa_banho,ALL,3,53,39,5259.42,3.7735849056603774,9.962264150943396
2018-03,MG,ALL,voucher,3,53,37,5103.790000000001,3.792452830188679,9.962264150943396
2018-01,MG,ALL,voucher,3,53,36,4854.460000000001,4.0754716981132075,9.88679245283019
2018-07,MG,informatica_acessorios,ALL,3,53,49,4573.620000000001,4.169811320754717,6.433962264150943
2018-07,ALL,telefonia,boleto,3,53,46,4511.57,4.113207547169812,6.113207547169812
ALL,RJ,beleza_saude,voucher,3,53,29,4338.150000000001,3.2452830188679247,12.716981132075471
ALL,MG,utilidades_domesticas,voucher,3,53,28,4167.06,4.188679245283019,8.018867924528301
2018-03,SP,fashion_bolsas_e_acessorios,ALL,3,53,47,4030.5899999999992,4.264150943396227,4.113207547169812
2017-05,ALL,telefonia,boleto,3,53,46,2413.43,3.7358490566037736,8.79245283018868
ALL,RN,beleza_saude,credit_card,3,52,50,14175.12,4.4423076923076925,13.51923076923077
2018-02,RJ,relogios_presentes,ALL,3,52,48,13942.430000000002,3.1346153846153846,20.153846153846153
2017-02,ALL,moveis_escritorio,credit_card,3,52,43,13103.71,3.3076923076923075,6.961538461538462
2018-04,ALL,eletroportateis,credit_card,3,52,48,11427.350000000002,4.365384615384615,5.365384615384615
2018-07,ALL,moveis_escritorio,credit_card,3,52,40,11303.02,3.6346153846153846,5.1923076923076925
2017-02,ALL,ferramentas_jardim,credit_card,3,52,44,10532.800000000001,3.8846153846153846,7.3076923076923075
ALL,ES,bebes,credit_card,3,52,52,8946.720000000001,3.980769230769231,11.673076923076923
2018-02,MG,moveis_decoracao,ALL,3,52,43,8521.000000000002,4.365384615384615,10.192307692307692
2018-07,MG,utilidades_domesticas,ALL,3,52,48,8493.87,4.211538461538462,4.730769230769231
ALL,PR,cool_stuff,boleto,3,52,47,8114.16,4.480769230769231,7.903846153846154
2018-03,MA,ALL,credit_card,3,52,44,8026.700000000001,3.3846153846153846,20.01923076923077
2017-10,MG,ALL,voucher,3,52,32,7858.279999999999,4.211538461538462,6.288461538461538
ALL,RJ,moveis_escritorio,voucher,3,52,8,7552.630000000001,4.673076923076923,13.057692307692308
2017-01,ALL,esporte_lazer,credit_card,3,52,42,7212.82,3.75,11.038461538461538
ALL,SC,unknown,credit_card,3,52,51,7121.4400000000005,3.730769230769231,12.807692307692308
2017-11,MG,perfumaria,ALL,3,52,49,7057.970000000001,4.115384615384615,9.596153846153847
2017-07,SP,perfumaria,ALL,3,52,46,6417.599999999999,4.115384615384615,6.961538461538462
2018-02,MG,utilidades_domesticas,ALL,3,52,45,6361.910000000001,3.923076923076923,12.23076923076923
2018-05,RJ,esporte_lazer,ALL,3,52,45,6316.089999999999,3.8846153846153846,10.634615384615385
2017-11,PR,cama_mesa_banho,ALL,3,52,45,6180.740000000002,3.9615384615384617,10.057692307692308
2017-06,SP,brinquedos,ALL,3,52,48,5907.470000000001,4.5,4.923076923076923
2018-05,ALL,eletrodomesticos,credit_card,3,52,50,5871.880000000001,4.211538461538462,7.730769230769231
2017-12,RJ,ferramentas_jardim,ALL,3,52,43,5803.709999999999,3.5961538461538463,19.96153846153846
2017-06,RJ,cama_mesa_banho,ALL,3,52,41,5511.639999999999,3.980769230769231,11.288461538461538
2017-05,RJ,cama_mesa_banho,ALL,3,52,38,5439.139999999999,4.173076923076923,11.538461538461538
2017-08,SP,perfumaria,ALL,3,52,45,5380.299999999999,4.596153846153846,3.4038461538461537
2017-05,ALL,moveis_decoracao,boleto,3,52,40,4050.1,4.096153846153846,7.0
ALL,ES,eletronicos,credit_card,3,52,48,4049.6800000000003,4.076923076923077,11.384615384615385
2018-04,MG,relogios_presentes,ALL,3,51,50,10997.949999999999,4.431372549019608,8.333333333333334
2017-10,MT,ALL,credit_card,3,51,41,10918.21,4.254901960784314,13.156862745098039
2018-06,SP,construcao_ferramentas_construcao,ALL,3,51,50,10747.390000000003,4.333333333333333,4.098039215686274
2017-07,SP,moveis_escritorio,ALL,3,51,39,8817.87,4.235294117647059,3.9215686274509802
2018-01,MS,ALL,credit_card,3,51,44,8444.369999999999,4.352941176470588,11.588235294117647
2017-11,ALL,malas_acessorios,credit_card,3,51,45,8198.25,4.196078431372549,9.07843137254902
ALL,MG,casa_construcao,credit_card,3,51,46,8186.8600000000015,4.137254901960785,7.490196078431373
ALL,MA,esporte_lazer,credit_card,3,51,45,7658.12,3.7254901960784315,17.058823529411764
ALL,BA,unknown,credit_card,3,51,38,6674.95,3.6470588235294117,13.882352941176471
2018-07,RJ,informatica_acessorios,ALL,3,51,45,6300.78,4.0588235294117645,5.549019607843137
2018-08,MG,automotivo,ALL,3,51,46,6072.28,4.352941176470588,5.901960784313726
2017-12,ALL,perfumaria,boleto,3,51,50,5796.01,4.431372549019608,9.764705882352942
2017-12,SP,consoles_games,ALL,3,51,47,5223.43,4.333333333333333,7.882352941176471
2018-03,ALL,ferramentas_jardim,boleto,3,51,40,4850.17,4.078431372549019,11.588235294117647
2017-06,MG,utilidades_domesticas,ALL,3,51,42,4833.840000000001,4.372549019607843,7.921568627450981
2017-05,RJ,utilidades_domesticas,ALL,3,51,41,4319.250000000001,4.490196078431373,5.96078431372549
2017-05,SP,fashion_bolsas_e_acessorios,ALL,3,51,41,2987.31,3.843137254901961,8.529411764705882
ALL,SP,pcs,credit_card,3,50,44,57817.649999999994,4.24,6.58
ALL,RJ,climatizacao,credit_card,3,50,43,14547.6,3.98,8.46
2017-10,CE,ALL,credit_card,3,50,45,11259.44,3.84,15.94
2017-11,ALL,cool_stuff,boleto,3,50,47,10651.769999999999,4.02,8.58
2018-08,CE,ALL,credit_card,3,50,44,10116.450000000003,4.38,11.36
ALL,CE,perfumaria,credit_card,3,50,46,9061.03,3.88,16.4
2018-07,MG,moveis_decoracao,ALL,3,50,35,7544.679999999999,4.4,6.22
2018-02,ALL,construcao_ferramentas_construcao,credit_card,3,50,42,7422.669999999999,3.9,12.48
2017-12,RJ,papelaria,ALL,3,50,44,7345.870000000001,3.04,19.64
2017-10,RJ,brinquedos,ALL,3,50,45,7263.69,4.14,8.12
2017-06,ALL,bebes,credit_card,3,50,49,6812.440000000001,3.88,6.7
2018-06,RJ,esporte_lazer,ALL,3,50,38,6712.52,4.56,7.4
2018-01,RJ,utilidades_domesticas,ALL,3,50,39,6551.879999999999,3.64,11.42
2018-02,BA,ALL,boleto,3,50,43,6294.65,3.9,17.0
2018-04,SP,construcao_ferramentas_construcao,ALL,3,50,36,6275.2300000000005,4.24,3.5
2018-04,MG,ferramentas_jardim,ALL,3,50,38,6100.089999999999,4.5,7.3
ALL,MS,moveis_decoracao,credit_card,3,50,32,5647.829999999999,3.74,10.6
2017-08,ALL,utilidades_domesticas,boleto,3,50,43,5585.070000000001,3.94,6.52
2018-02,ALL,cama_mesa_banho,voucher,3,50,30,5487.3,3.74,14.58
2018-08,RJ,informatica_acessorios,ALL,3,50,45,5215.09,4.42,5.52
2018-01,BA,ALL,boleto,3,50,43,5106.900000000001,3.58,13.02
ALL,RJ,informatica_acessorios,voucher,3,50,34,4603.480000000001,4.24,9.4
2018-05,RJ,ALL,voucher,3,50,33,4440.36,3.72,13.02
2017-09,ALL,utilidades_domesticas,boleto,3,50,41,3889.06,4.22,7.24
2017-08,MG,moveis_decoracao,ALL,3,50,33,3824.06,4.34,8.38
2018-05,ALL,eletronicos,boleto,3,50,50,3163.66,4.4,8.96
2018-03,RJ,eletronicos,ALL,3,50,45,2873.46,2.96,22.2
2017-06,ALL,telefonia,boleto,3,50,46,2135.2000000000003,4.02,8.12
2018-05,SP,cama_mesa_banho,credit_card,4,343,272,38155.39,4.049562682215743,6.399416909620991
2017-11,SP,cama_mesa_banho,credit_card,4,341,282,37498.64,3.7507331378299122,7.258064516129032
2018-08,SP,beleza_saude,credit_card,4,334,297,48002.56,4.362275449101796,3.05688622754491
2018-06,SP,cama_mesa_banho,credit_card,4,331,281,34851.479999999996,3.933534743202417,4.317220543806647
2018-06,SP,beleza_saude,credit_card,4,327,284,37971.15,4.376146788990826,3.709480122324159
2018-05,SP,beleza_saude,credit_card,4,321,281,41661.61,4.442367601246106,5.031152647975078
2018-01,SP,cama_mesa_banho,credit_card,4,317,257,33239.97,3.952681388012618,5.7760252365930596
2018-04,SP,cama_mesa_banho,credit_card,4,296,246,32144.26,4.037162162162162,4.35472972972973
2018-03,SP,cama_mesa_banho,credit_card,4,286,235,29526.83,4.073426573426573,7.178321678321678
2018-08,SP,cama_mesa_banho,credit_card,4,282,238,33519.08,4.1453900709219855,4.329787234042553
2018-02,SP,informatica_acessorios,credit_card,4,269,228,30736.489999999998,3.6951672862453533,8.565055762081784
2018-03,SP,esporte_lazer,credit_card,4,268,237,34962.369999999995,3.8656716417910446,7.5335820895522385
2018-08,SP,utilidades_domesticas,credit_card,4,267,236,25574.309999999998,4.254681647940075,3.00749063670412
2018-04,SP,beleza_saude,credit_card,4,265,231,36558.94,4.245283018867925,4.441509433962264
2018-02,SP,cama_mesa_banho,credit_card,4,263,216,25386.28,3.76425855513308,7.904942965779468
2018-07,SP,cama_mesa_banho,credit_card,4,259,212,25448.83,4.193050193050193,4.173745173745174
2018-07,SP,beleza_saude,credit_card,4,252,226,30639.42,4.341269841269841,3.876984126984127
2017-11,SP,moveis_decoracao,credit_card,4,252,174,24737.489999999998,3.6984126984126986,6.150793650793651
2018-05,SP,utilidades_domesticas,credit_card,4,247,196,28317.82,4.376518218623482,4.372469635627531
2018-03,SP,beleza_saude,credit_card,4,245,217,33719.89,4.012244897959183,6.697959183673469
2018-03,SP,informatica_acessorios,credit_card,4,244,200,31878.18,4.098360655737705,6.418032786885246
2018-02,SP,esporte_lazer,credit_card,4,220,194,28808.11,3.922727272727273,8.186363636363636
2018-06,SP,utilidades_domesticas,credit_card,4,219,170,22558.86,4.205479452054795,3.191780821917808
2018-05,SP,relogios_presentes,credit_card,4,217,202,46615.240000000005,4.078341013824885,5.552995391705069
2018-01,SP,beleza_saude,credit_card,4,215,193,26235.289999999997,4.083720930232558,5.786046511627907
2018-01,SP,moveis_decoracao,credit_card,4,213,153,22451.689999999995,3.896713615023474,5.483568075117371
2018-01,SP,informatica_acessorios,credit_card,4,207,160,26486.72,3.7681159420289854,6.63768115942029
2018-07,SP,utilidades_domesticas,credit_card,4,207,177,23822.54,4.033816425120773,3.4154589371980677
2018-02,SP,beleza_saude,credit_card,4,206,183,25275.670000000002,4.121359223300971,6.91747572815534
